0.99441441, 0.35050911, 2.0615996, 0.0035294464, 0.12682766, 1028.0658, -10.427186, 1038.493,0.003666665,0.06004,
0.99003466, 0.41112762, 2.5612999, 0.0019554433, 0.12652256, 1064.9215, -23.265903, 1088.1874,0.003666665,0.06670,
0.98737557, 0.34293785, 2.1921953, 0.00165885, 0.1268657, 1036.1995, -122.3733, 1158.5728,0.003666665,0.07336,
0.99733094, 0.34805291, 2.2381486, 0.0011907117, 0.12681377, 1057.1431, -44.021353, 1101.1644,0.003666665,0.08002,
0.99347571, 0.38112188, 2.635133, 0.00049737225, 0.1264953, 1066.5225, -41.285415, 1107.8079,0.003666665,0.08668,
0.99874238, 0.38836262, 2.2258499, 0.0047043462, 0.12711409, 1024.0081, -12.489116, 1036.4972,0.003666665,0.09334,
0.98819766, 0.30602538, 2.288624, 0.0020457195, 0.1269099, 1050.3947, -14.164039, 1064.5587,0.003666665,0.10000,
0.99865854, 0.3457601, 2.2423018, 0.0030116964, 0.12698843, 1079.7903, -12.797618, 1092.5879,0.004199998,0.00010,
0.98916761, 0.33855558, 2.4163345, 0.0033568335, 0.12730921, 1087.2531, -18.275424, 1105.5285,0.004199998,0.00676,
0.98812706, 0.38824909, 2.0873813, 0.0024958149, 0.1269165, 1077.1745, -11.801333, 1088.9758,0.004199998,0.01342,
0.99889479, 0.32693106, 2.5603153, 0.0051930676, 0.12639887, 1097.8671, -16.273037, 1114.1401,0.004199998,0.02008,
0.99874139, 0.36752036, 2.2786742, 0.0025135139, 0.1268072, 1125.6065, -9.919422, 1135.5259,0.004199998,0.02674,
0.99866667, 0.35272291, 2.0940324, 0.0012005968, 0.12659953, 979.20428, -19.844183, 999.04846,0.004199998,0.03340,
1, 0.34886444, 1.7992081, 0.0011372414, 0.12697772, 1070.7572, -26.957867, 1097.7151,0.004199998,0.04006,
0.9904, 0.39159593, 2.1463225, 0.0027518202, 0.12690471, 1050.7016, -20.512194, 1071.2138,0.004199998,0.04672,
0.99386161, 0.34618186, 2.3651981, 0.00038861121, 0.1268741, 991.68231, -18.204935, 1009.8872,0.004199998,0.05338,
0.99445983, 0.35869528, 2.1674161, 0.00093193083, 0.12681835, 956.94425, -21.209731, 978.15398,0.004199998,0.06004,
0.99014729, 0.33137293, 2.3604396, 0.0012185793, 0.12705935, 1091.7963, -15.863625, 1107.66,0.004199998,0.06670,
0.9903243, 0.30495509, 2.4294821, 0.001062821, 0.12700748, 1008.6661, -16.470208, 1025.1363,0.004199998,0.07336,
0.99398884, 0.31162574, 2.3940639, 0.0018937763, 0.12697613, 1030.9616, -18.68436, 1049.646,0.004199998,0.08002,
0.98983459, 0.33370985, 2.3341009, 0.0089784261, 0.1267065, 1080.6199, -17.24622, 1097.8661,0.004199998,0.08668,
0.99055138, 0.33368818, 2.4425855, 0.0027329315, 0.1266882, 1048.6174, -15.117525, 1063.7349,0.004199998,0.09334,
0.99282946, 0.32374391, 2.3904723, 0.0035103434, 0.12676081, 1085.4375, -17.271114, 1102.7086,0.004199998,0.10000,
1, 0.37496068, 1.6943926, 0.0084447274, 0.12726238, 1118.4556, -12.052077, 1130.5076,0.004733331,0.00010,
0.994032, 0.3970471, 2.55527, 0.0061141246, 0.12699851, 1113.1983, -15.480979, 1128.6793,0.004733331,0.00676,
0.997, 0.38756042, 2.9141053, 0.00043372007, 0.12672283, 1068.3342, -22.883411, 1091.2176,0.004733331,0.01342,
0.99867842, 0.33866527, 2.0922842, 0.0042113745, 0.12706391, 1120.2007, -9.9338122, 1130.1345,0.004733331,0.02008,
0.99155421, 0.36705671, 2.4575099, 0.0020613522, 0.12673322, 1061.2393, -15.387754, 1076.6271,0.004733331,0.02674,
0.99109447, 0.46048243, 2.859951, 0.00087546767, 0.12724799, 1102.4287, -14.749626, 1117.1783,0.004733331,0.03340,
0.99885692, 0.31622206, 2.5276877, 0.0028994856, 0.12661618, 1080.228, -18.693552, 1098.9216,0.004733331,0.04006,
0.99223692, 0.32687622, 2.5571867, 0.0020013906, 0.12694065, 1050.5397, -47.957948, 1098.4977,0.004733331,0.04672,
0.99221224, 0.37820272, 2.2277487, 0.00058195035, 0.12682454, 1008.6356, -28.972632, 1037.6083,0.004733331,0.05338,
0.99169249, 0.30986773, 2.47269, 0.0022568984, 0.12680777, 1007.6408, -21.606145, 1029.247,0.004733331,0.06004,
0.99139785, 0.39591697, 2.3631428, 0.0042588229, 0.12686127, 999.90266, -16.600373, 1016.503,0.004733331,0.06670,
0.98933944, 0.31912199, 2.5487851, 0.0060687939, 0.12702115, 1040.0436, -18.454462, 1058.4981,0.004733331,0.07336,
0.98988665, 0.3332571, 2.6117929, 0.0023163434, 0.12675488, 1057.8474, -29.881251, 1087.7287,0.004733331,0.08002,
0.99281278, 0.3095214, 2.4773073, 0.002343769, 0.12683512, 1015.1473, -23.468092, 1038.6154,0.004733331,0.08668,
0.99315789, 0.36003426, 2.5729867, 0.0015476599, 0.12720315, 1106.2855, -15.033069, 1121.3186,0.004733331,0.09334,
0.99877734, 0.40295776, 2.241081, 0.00051201327, 0.12738003, 1093.1812, -14.653642, 1107.8349,0.004733331,0.10000,
0.99182609, 0.38049535, 2.7342169, 0.0019078279, 0.12624122, 884.46701, -50.467812, 934.93482,0.005266664,0.00010,
0.99208424, 0.37712369, 2.1964116, 0.00095683799, 0.12712093, 1089.1915, -57.946289, 1147.1378,0.005266664,0.00676,
0.99883143, 0.36859398, 2.4244583, 0.0037640357, 0.12705208, 1065.5002, -12.462427, 1077.9627,0.005266664,0.01342,
0.99557804, 0.37784024, 2.586172, 0.0016646608, 0.12671382, 1052.311, -18.820964, 1071.132,0.005266664,0.02008,
0.99404646, 0.35468808, 2.449254, 0.0027102167, 0.12704961, 1162.4422, -14.037604, 1176.4798,0.005266664,0.02674,
0.98946281, 0.34064908, 2.4925721, 0.0017584816, 0.12675173, 1040.0028, -28.22466, 1068.2275,0.005266664,0.03340,
1, 0.33986827, 2.3390712, 0.0038728239, 0.12720649, 1090.0068, -25.541349, 1115.5482,0.005266664,0.04006,
0.99763784, 0.33349464, 2.4304286, 0.00026337509, 0.12673178, 1024.9679, -15.450566, 1040.4185,0.005266664,0.04672,
0.99408707, 0.31971669, 2.4822823, 0.001978322, 0.12689133, 1061.4358, -23.095128, 1084.5309,0.005266664,0.05338,
0.99643596, 0.34597375, 2.3643049, 0.0031940917, 0.12681799, 1010.3612, -29.632184, 1039.9934,0.005266664,0.06004,
0.99679853, 0.27543821, 2.7642312, 0.0020436372, 0.12662138, 1100.8638, -40.523779, 1141.3875,0.005266664,0.06670,
0.9907841, 0.37016667, 2.5147016, 0.0034555554, 0.12651041, 1096.1438, -21.665032, 1117.8088,0.005266664,0.07336,
0.9965035, 0.34797526, 2.4667003, 0.0054656769, 0.12625468, 923.71013, -25.470959, 949.18109,0.005266664,0.08002,
1, 0.34273874, 2.593032, 0.010208969, 0.12703428, 1070.438, -14.84348, 1085.2814,0.005266664,0.08668,
0.98955524, 0.33876127, 2.3043019, 0.0068395418, 0.12707312, 1047.004, -28.041251, 1075.0452,0.005266664,0.09334,
0.99649064, 0.32625114, 2.4512317, 0.0056654659, 0.12660902, 1061.8734, -21.985907, 1083.8593,0.005266664,0.10000,
0.99787918, 0.42306507, 2.8461094, 0.0027001257, 0.12700849, 1087.6785, -41.988949, 1129.6675,0.005799997,0.00010,
0.99063169, 0.371199, 2.5828275, 0.0085429741, 0.1265348, 1066.5134, -16.374635, 1082.888,0.005799997,0.00676,
0.99854962, 0.38194085, 1.8993455, 0.0030272681, 0.1267823, 1074.8706, -10.058036, 1084.9286,0.005799997,0.01342,
0.98997283, 0.4152009, 3.2196651, 0.0019715762, 0.1268531, 1070.9157, -20.924143, 1091.8399,0.005799997,0.02008,
0.99510204, 0.36385267, 2.3531315, 0.0020519395, 0.12700412, 1032.7819, -41.299582, 1074.0815,0.005799997,0.02674,
0.9966227, 0.33353798, 2.4260096, 0.0065506231, 0.12748759, 1071.5056, -61.891343, 1133.3969,0.005799997,0.03340,
0.99163437, 0.30950234, 2.3933618, 0.00091278785, 0.12713259, 1023.2883, -25.558294, 1048.8465,0.005799997,0.04006,
0.99220311, 0.31995198, 2.5483151, 0.0039721526, 0.12709179, 1049.4068, -18.257364, 1067.6642,0.005799997,0.04672,
0.9989167, 0.27483863, 2.5832498, 0.00060649826, 0.12697622, 1044.4703, -23.394616, 1067.8649,0.005799997,0.05338,
0.99628967, 0.33662348, 2.3233395, 0.0012176066, 0.1265375, 1049.7401, -15.685547, 1065.4256,0.005799997,0.06004,
1, 0.32340969, 2.4077781, 0.0013691303, 0.12691784, 1013.8711, -19.088359, 1032.9595,0.005799997,0.06670,
0.9964591, 0.33700319, 2.4651845, 0.0027584834, 0.12667528, 1054.121, -18.503093, 1072.6241,0.005799997,0.07336,
0.99325434, 0.3249089, 2.2241796, 8.1171958e-05, 0.12695979, 1050.5941, -12.394364, 1062.9885,0.005799997,0.08002,
0.99340729, 0.36416529, 2.5927793, 0.0013774731, 0.12663443, 1064.8609, -21.572096, 1086.4329,0.005799997,0.08668,
0.99376209, 0.34837831, 2.9082965, 0.0062781039, 0.12682372, 968.57997, -29.99947, 998.57944,0.005799997,0.09334,
0.99871951, 0.37430623, 2.3051722, 0.0028526767, 0.12710371, 1160.4824, -13.083193, 1173.5656,0.005799997,0.10000,
0.99050031, 0.36427061, 2.2216895, 0.0061630404, 0.12690267, 1122.9877, -13.432712, 1136.4204,0.006333330,0.00010,
0.99430242, 0.34393441, 2.0709208, 0.0019350121, 0.12648695, 957.83351, -10.573041, 968.40655,0.006333330,0.00676,
0.98983568, 0.39077457, 2.6214214, 0.0019791775, 0.12688445, 1025.0393, -14.336862, 1039.3761,0.006333330,0.01342,
0.99347735, 0.33545662, 2.1905305, 0.00040496701, 0.12733634, 1068.618, -11.941785, 1080.5597,0.006333330,0.02008,
0.98918605, 0.31807445, 2.4411961, 0.0013266554, 0.12731351, 1041.8936, -30.768155, 1072.6617,0.006333330,0.02674,
0.98978538, 0.31761722, 2.6363614, 0.0071776814, 0.12702448, 1031.6082, -16.257933, 1047.8661,0.006333330,0.03340,
0.99144868, 0.34377502, 2.4037729, 0.0026481687, 0.12731893, 1203.9417, -19.57866, 1223.5204,0.006333330,0.04006,
0.99862245, 0.35465124, 2.1965279, 0.0032289924, 0.12671974, 1020.7117, -41.740106, 1062.4518,0.006333330,0.04672,
0.99649728, 0.33711905, 2.5327648, 0.0054540108, 0.12704072, 1026.1917, -23.880884, 1050.0726,0.006333330,0.05338,
0.99442586, 0.34536252, 2.6126595, 0.0027671574, 0.12673677, 993.25003, -48.500334, 1041.7504,0.006333330,0.06004,
0.99621531, 0.37447832, 2.3246225, 0.002271209, 0.1269508, 1097.988, -13.54273, 1111.5308,0.006333330,0.06670,
0.99133333, 0.30706045, 2.6662548, 0.0046839467, 0.12705897, 1067.8289, -19.713844, 1087.5428,0.006333330,0.07336,
0.99323587, 0.27934033, 2.5709859, 0.0037282711, 0.12670627, 1100.8967, -23.040809, 1123.9375,0.006333330,0.08002,
0.99284158, 0.3145668, 2.7647707, 0.0018654963, 0.12703434, 1106.0162, -17.180269, 1123.1965,0.006333330,0.08668,
0.98805259, 0.36320374, 2.2743666, 0.003091382, 0.12709707, 1108.7863, -47.990857, 1156.7772,0.006333330,0.09334,
0.9975126, 0.35755092, 2.2204409, 0.0039440962, 0.12724699, 1123.249, -10.091412, 1133.3404,0.006333330,0.10000,
0.99270044, 0.32153564, 2.4350049, 0.0012002484, 0.12689363, 1014.5629, -22.532808, 1037.0957,0.006866663,0.00010,
0.99264494, 0.41125293, 2.7482405, 0.0030721381, 0.12717381, 1108.2738, -14.536904, 1122.8107,0.006866663,0.00676,
0.99489676, 0.35075924, 2.3121959, 0.0020956091, 0.1273439, 1111.8917, -13.433646, 1125.3254,0.006866663,0.01342,
0.99587823, 0.33690973, 2.2021223, 0.00096775467, 0.1269629, 1028.8361, -17.505912, 1046.342,0.006866663,0.02008,
0.99073529, 0.27958129, 2.8361239, 0.0053917181, 0.12697847, 1033.5464, -49.000592, 1082.547,0.006866663,0.02674,
0.99772727, 0.30929184, 2.5759757, 0.0048246635, 0.12696523, 1122.4446, -17.28319, 1139.7278,0.006866663,0.03340,
0.99675721, 0.38355562, 2.7916723, 0.001501673, 0.12678161, 1075.2857, -21.123118, 1096.4088,0.006866663,0.04006,
0.99303595, 0.41741307, 3.2145769, 0.0087136507, 0.12715933, 1056.9061, -14.794528, 1071.7006,0.006866663,0.04672,
0.99270833, 0.36619108, 2.8169722, 0.0024042742, 0.12679974, 1131.47, -27.884023, 1159.3541,0.006866663,0.05338,
0.99096616, 0.31245955, 2.5541216, 0.0051827827, 0.12689748, 1020.3958, -18.27451, 1038.6703,0.006866663,0.06004,
0.99712644, 0.33418466, 1.9457139, 0.0032926452, 0.12711346, 1177.0853, -9.9417206, 1187.027,0.006866663,0.06670,
0.99110642, 0.32188041, 2.0945734, 0.00089376991, 0.12708569, 1100.0328, -11.847357, 1111.8802,0.006866663,0.07336,
0.99163636, 0.32357395, 2.465977, 0.0046152741, 0.12685957, 1115.4978, -23.108456, 1138.6062,0.006866663,0.08002,
0.9937437, 0.32029536, 2.7112672, 0.0022804378, 0.12704317, 1093.7884, -17.926302, 1111.7147,0.006866663,0.08668,
0.99873909, 0.33225391, 2.2344279, 0.00080147021, 0.12705082, 1075.2583, -20.119546, 1095.3779,0.006866663,0.09334,
0.9942304, 0.30132831, 2.5835351, 0.0072790943, 0.12698522, 1026.8483, -18.24646, 1045.0948,0.006866663,0.10000,
0.98977684, 0.37201208, 2.2855168, 0.00085246746, 0.12686858, 1072.3411, -10.927958, 1083.269,0.007399996,0.00010,
0.98934935, 0.37530245, 2.188032, 0.0061093584, 0.1271304, 1145.4785, -32.981556, 1178.46,0.007399996,0.00676,
0.99268293, 0.35488669, 2.4435873, 0.0064849786, 0.12729476, 1105.9973, -16.531118, 1122.5285,0.007399996,0.01342,
0.9943085, 0.34322929, 2.6715933, 0.001467776, 0.12718012, 1018.2406, -25.714343, 1043.9549,0.007399996,0.02008,
0.98889677, 0.33611264, 2.377589, 0.0049307262, 0.12720302, 1101.2552, -15.578726, 1116.8339,0.007399996,0.02674,
0.99589504, 0.4026081, 2.8140065, 0.0054508649, 0.12699625, 1019.0481, -27.355427, 1046.4035,0.007399996,0.03340,
0.9900922, 0.32204097, 2.4008288, 0.00081885763, 0.1266834, 1083.2416, -19.115492, 1102.3571,0.007399996,0.04006,
0.99751421, 0.31490917, 2.3373952, 0.0031589062, 0.12693667, 1085.6989, -14.494479, 1100.1933,0.007399996,0.04672,
0.99186053, 0.31645691, 2.1655632, 0.0067839267, 0.12704244, 1032.9247, -10.104387, 1043.0291,0.007399996,0.05338,
0.99887798, 0.3075181, 2.4272271, 0.0028658031, 0.12704817, 1109.4502, -68.220923, 1177.6711,0.007399996,0.06004,
0.9939893, 0.30491139, 2.4160732, 0.0035363046, 0.12718538, 1050.9401, -13.034713, 1063.9749,0.007399996,0.06670,
0.9988211, 0.31487965, 2.3936508, 0.0054944027, 0.12693988, 1065.2287, -17.939177, 1083.1679,0.007399996,0.07336,
0.99644978, 0.31972737, 2.4210313, 0.00084328498, 0.12689515, 1099.2189, -18.39811, 1117.617,0.007399996,0.08002,
0.99013605, 0.39293887, 2.7134188, 0.0010554131, 0.12745937, 1094.6198, -20.726383, 1115.3461,0.007399996,0.08668,
0.99437683, 0.33034559, 2.7655523, 0.0036057423, 0.12668786, 1123.7951, -19.618002, 1143.4131,0.007399996,0.09334,
1, 0.3723409, 2.2567591, 0.0055239827, 0.12717607, 1102.9784, -12.955549, 1115.9339,0.007399996,0.10000,
0.98988087, 0.36217058, 2.389271, 0.0010366885, 0.12676601, 1149.2926, -18.174159, 1167.4668,0.007933329,0.00010,
0.99782116, 0.38285356, 2.5207317, 0.0037127883, 0.12707277, 1068.7596, -19.901035, 1088.6606,0.007933329,0.00676,
0.98928571, 0.38115515, 2.5775724, 0.0010103843, 0.12701969, 1094.7532, -16.990276, 1111.7435,0.007933329,0.01342,
